,Formula,Num_Runs,Run_Names,Avg_Score
9651,C48H74O10,4,"bigmed, large, med, tiny",67.4875
9646,C48H73O9P,4,"bigmed, large, med, tiny",65.58
9633,C48H72NO9P,4,"bigmed, large, med, tiny",63.8425
9629,C48H71O10P,4,"large, large, med, tiny",55.3275
9626,C48H70O12,4,"bigmed, large, med, tiny",58.79
9616,C47H95N2O8P,4,"bigmed, large, med, tiny",57.9525
9601,C47H92NO9P,4,"bigmed, large, med, tiny",56.235
9594,C47H91O14P,4,"large, large, med, tiny",68.6975
9582,C47H90O14,4,"bigmed, large, med, tiny",65.435
8945,C45H83NO10,4,"bigmed, large, med, tiny",54.7325
8879,C45H78O14,4,"bigmed, large, med, tiny",61.1675
8857,C45H77NO13,4,"bigmed, large, med, tiny",66.2525
8853,C45H77N2O6P,4,"bigmed, large, med, tiny",81.7025
8082,C42H81NO13S,4,"bigmed, large, med, tiny",66.425
8063,C42H79NO9,4,"bigmed, large, med, tiny",61.114999999999995
8037,C42H78NO10P,4,"bigmed, large, med, tiny",55.912499999999994
8030,C42H77NO3,4,"bigmed, large, med, tiny",54.555
7997,C42H75NO12S,4,"bigmed, large, med, tiny",55.74
7978,C42H73O7P,4,"bigmed, large, med, tiny",63.735
7971,C42H73NO6S,4,"bigmed, large, med, tiny",61.4625
7959,C42H72O12,4,"bigmed, large, med, tiny",79.86500000000001
7946,C42H71NO7,4,"bigmed, large, med, tiny",74.3125
7916,C42H69NO3,4,"bigmed, large, large, med",59.1875
7899,C42H67NO7,4,"bigmed, large, med, tiny",64.285
7878,C42H63O16P,4,"bigmed, large, med, tiny",57.792500000000004
7859,C41H83NO3,4,"large, large, med, tiny",71.74
7829,C41H80NO8P,4,"bigmed, large, med, tiny",53.2775
7822,C41H79O7P,4,"bigmed, large, med, tiny",76.83250000000001
7756,C41H75NO8,4,"bigmed, large, med, tiny",66.795
7751,C41H75NO14,4,"bigmed, large, med, tiny",56.697500000000005
7712,C41H72NO7P,4,"bigmed, large, med, tiny",73.4675
7694,C41H71N2O6P,4,"bigmed, large, med, tiny",74.72749999999999
8089,C42H81NO9,4,"bigmed, large, med, tiny",61.4025
8110,C42H83NO4,4,"large, large, large, med",58.0225
8184,C43H68O4,4,"bigmed, large, med, tiny",64.1575
8545,C44H76NO7P,4,"large, large, large, large",60.22
8829,C45H75N2O7P,4,"bigmed, large, med, tiny",68.1275
8773,C45H68O12,4,"bigmed, large, med, tiny",67.74
8766,C45H67O8P,4,"large, large, med, tiny",77.265
8748,C45H60O4,4,"bigmed, large, med, tiny",55.0025
8706,C44H86NO10P,4,"bigmed, large, med, tiny",69.88250000000001
8615,C44H80NO14P,4,"bigmed, large, med, tiny",61.99
8566,C44H77NO7S,4,"bigmed, large, med, tiny",78.9625
8548,C44H76O10,4,"bigmed, large, med, tiny",61.7325
8527,C44H74O9,4,"bigmed, large, med, tiny",76.18
8203,C43H70O14,4,"bigmed, large, med, tiny",66.2275
8524,C44H74O2,4,"bigmed, large, med, tiny",53.8975
8488,C44H72NO9P,4,"bigmed, large, med, tiny",66.4575
8425,C44H55CoN4O16,4,"bigmed, large, med, tiny",56.81
8395,C43H84O9,4,"large, large, med, tiny",58.505
8383,C43H83O11P,4,"bigmed, large, med, tiny",53.7375
8256,C43H75N2O6P,4,"bigmed, large, med, tiny",90.9375
8249,C43H74O13S,4,"bigmed, large, med, tiny",59.245
8211,C43H71NO8,4,"large, large, med, tiny",55.5925
1574,C18H39NO3,4,"bigmed, large, med, tiny",89.6375
6493,C36H72,4,"bigmed, large, med, tiny",93.8
1572,C18H39NO,4,"bigmed, large, med, tiny",97.78
176,C11H15NO,4,"bigmed, large, med, tiny",95.9175
1530,C18H34O,4,"bigmed, large, med, tiny",91.66
1161,C16H33NO2,4,"bigmed, large, med, tiny",73.5375
673,C14H22N2O3,4,"bigmed, large, med, tiny",73.1025
1523,C18H33NO3S,4,"bigmed, large, med, tiny",75.4975
1157,C16H32O3,4,"bigmed, large, med, tiny",96.35
1154,C16H32NO9P,4,"bigmed, large, med, tiny",65.11749999999999
169,C11H15N3O2,4,"bigmed, large, med, tiny",80.42
1514,C18H32O2,4,"large, large, med, tiny",75.3925
1142,C16H31NO4S,4,"bigmed, large, med, tiny",62.2575
1141,C16H31NO4,4,"bigmed, large, med, tiny",75.785
1497,C18H30O6S,4,"bigmed, large, med, tiny",70.215
1316,C17H34N10O5,4,"bigmed, large, med, tiny",95.88250000000001
297,C12H11N5,4,"bigmed, large, med, tiny",74.235
62,C10H16O3,4,"large, large, med, tiny",75.675
1493,C18H30O4,4,"bigmed, large, large, tiny",66.8025
166,C11H14O5,4,"bigmed, large, med, tiny",81.8475
299,C12H11O4P,4,"bigmed, large, med, tiny",88.85
723,C14H26N6O4S,4,"bigmed, large, med, tiny",63.517500000000005
300,C12H12N2O2,4,"bigmed, large, med, tiny",90.28
1531,C18H34O2,4,"bigmed, large, med, tiny",65.58
1533,C18H34O4,4,"bigmed, large, med, tiny",77.61500000000001
1483,C18H29NO5,4,"bigmed, large, med, tiny",67.0725
181,C11H16N2O5,4,"bigmed, large, large, tiny",70.4625
1295,C17H32O,4,"bigmed, large, med, tiny",90.5325
594,C13H26O2,4,"bigmed, large, med, tiny",66.785
43,C10H15N5,4,"bigmed, large, med, tiny",65.8675
601,C13H29N,4,"bigmed, large, med, tiny",94.4975
1551,C18H36O3,4,"bigmed, large, med, tiny",89.6375
1217,C17H22O4,4,"large, large, med, tiny",62.115
1216,C17H22O3,4,"bigmed, large, med, tiny",65.0325
1550,C18H36O2,4,"bigmed, large, med, tiny",96.3775
1549,C18H36O,4,"bigmed, large, med, tiny",97.3575
1547,C18H36NO8P,4,"bigmed, large, med, tiny",74.195
615,C14H12O3S,4,"bigmed, large, med, tiny",67.9075
521,C13H20O2,4,"bigmed, large, med, tiny",71.4475
1543,C18H36,4,"bigmed, large, med, tiny",79.76750000000001
503,C13H18N4O3,4,"bigmed, large, med, tiny",67.655
654,C14H19NO3,4,"bigmed, large, med, tiny",75.41
1542,C18H35O7P,4,"bigmed, large, med, tiny",68.675
182,C11H16N2O8,4,"bigmed, large, med, tiny",76.7175
1173,C16H35NO3,4,"bigmed, large, med, tiny",96.35
1170,C16H34O9,4,"bigmed, large, med, tiny",95.5325
160,C11H14N4O2,4,"bigmed, large, med, tiny",74.60249999999999
728,C14H26O2,4,"bigmed, large, med, tiny",72.7675
256,C11H21N5O2,4,"bigmed, large, med, tiny",80.4725
1340,C17H36O3,4,"bigmed, large, med, tiny",66.4325
1355,C18H15O4P,4,"bigmed, large, med, tiny",87.42
126,C10H22O5,4,"bigmed, large, med, tiny",80.595
1445,C18H26O4S,4,"bigmed, large, med, tiny",60.0925
1443,C18H26O3,4,"bigmed, large, med, tiny",69.7
813,C15H18N4O3,4,"bigmed, large, med, tiny",69.2225
817,C15H18O4,4,"bigmed, large, med, tiny",63.975
1019,C16H20O2,4,"bigmed, large, med, tiny",69.9125
828,C15H20O3,4,"bigmed, large, med, tiny",71.2175
1433,C18H25N5O6,4,"bigmed, large, med, tiny",81.88
847,C15H21NO5,4,"bigmed, large, med, tiny",70.13499999999999
857,C15H22O2,4,"bigmed, large, med, tiny",71.925
977,C15H33N,4,"bigmed, large, med, tiny",84.25
973,C15H31NO,4,"bigmed, large, med, tiny",95.0025
865,C15H23N5O3,4,"bigmed, large, med, tiny",60.3425
1415,C18H24N2O5,4,"bigmed, large, large, tiny",62.3075
410,C12H22O2,4,"bigmed, large, med, tiny",84.25
395,C12H21NO4,4,"bigmed, large, med, tiny",64.2975
93,C10H18O2,4,"bigmed, large, med, tiny",95.2175
366,C12H19N5O4,4,"bigmed, large, med, tiny",59.2275
127,C10H22O6,4,"bigmed, large, med, tiny",87.99
1044,C16H23N3O5,4,"large, large, med, tiny",72.455
729,C14H26O3,4,"bigmed, large, med, tiny",86.6175
134,C10H8O3,4,"bigmed, large, med, tiny",81.555
730,C14H26O4,4,"bigmed, large, med, tiny",77.4025
157,C11H14N2O2,4,"bigmed, large, med, tiny",77.35249999999999
1100,C16H28O5,4,"large, large, med, tiny",64.6625
1094,C16H28N6O6,4,"bigmed, large, med, tiny",73.1625
750,C14H28N6O4,4,"bigmed, large, large, med",64.87
754,C14H28O,4,"bigmed, large, med, tiny",99.87
460,C12H27O4P,4,"bigmed, large, med, tiny",82.285
755,C14H28O2,4,"bigmed, large, med, tiny",87.94
458,C12H26O7,4,"bigmed, large, med, tiny",91.6575
1071,C16H26N2O3,4,"bigmed, large, med, tiny",66.13250000000001
770,C14H30O3,4,"bigmed, large, med, tiny",84.7575
447,C12H24O2,4,"bigmed, large, med, tiny",90.6175
1329,C17H35N5O4S,4,"bigmed, large, med, tiny",69.845
771,C14H30O8,4,"bigmed, large, med, tiny",92.1925
446,C12H24O,4,"bigmed, large, med, tiny",79.72
772,C14H31N,4,"bigmed, large, med, tiny",98.4425
1333,C17H35NO,4,"bigmed, large, med, tiny",89.965
439,C12H24N6O2,4,"bigmed, large, med, tiny",71.8675
1337,C17H35O9P,4,"bigmed, large, med, tiny",81.79
209,C11H18N4O2,4,"bigmed, large, med, tiny",82.995
96,C10H18O5,4,"bigmed, large, med, tiny",82.0425
1286,C17H31NO8,4,"bigmed, large, med, tiny",65.405
543,C13H22O3,4,"bigmed, large, med, tiny",88.5625
245,C11H20N4O7,4,"bigmed, large, med, tiny",58.0525
1564,C18H38N6O4,4,"bigmed, large, med, tiny",79.145
566,C13H24O2,4,"bigmed, large, med, tiny",77.245
567,C13H24O3,4,"bigmed, large, med, tiny",60.227500000000006
1238,C17H25N3O4,4,"bigmed, large, med, tiny",83.7925
218,C11H18O3,4,"bigmed, large, med, tiny",75.96000000000001
1570,C18H39N,4,"bigmed, large, med, tiny",82.6825
564,C13H24N6O7,4,"bigmed, large, med, tiny",80.8775
1569,C18H38O10,4,"bigmed, large, med, tiny",97.385
246,C11H20N6O3,4,"bigmed, large, med, tiny",68.4425
1264,C17H28N8O4,4,"large, large, med, tiny",60.79
575,C13H25NO3,4,"bigmed, large, med, tiny",87.0
235,C11H19NO4,4,"bigmed, large, med, tiny",93.6775
11086,C53H84O15,3,"bigmed, large, tiny",53.71666666666667
5388,C32H61O14P,3,"large, med, tiny",68.69666666666667
1022,C16H20O6,3,"bigmed, med, tiny",60.31666666666666
11090,C53H85NO5,3,"bigmed, large, tiny",61.14333333333334
5395,C32H62NO7P,3,"bigmed, med, tiny",61.44333333333333
5390,C32H61O8P,3,"bigmed, large, large",59.60333333333333
1026,C16H21N5O2,3,"bigmed, med, tiny",66.01666666666667
5371,C32H60O14,3,"bigmed, med, tiny",57.169999999999995
5380,C32H61NO2,3,"bigmed, large, med",61.72666666666667
5377,C32H60O6,3,"bigmed, large, large",66.91333333333334
11085,C53H84O13S,3,"bigmed, med, tiny",63.91
5367,C32H60NO12P,3,"bigmed, med, tiny",67.33666666666666
336,C12H16O5,3,"large, med, tiny",61.623333333333335
5348,C32H58O13S,3,"large, med, tiny",80.08333333333333
11121,C53H88O4,3,"bigmed, med, tiny",54.68666666666667
11127,C53H89NO5,3,"large, med, tiny",55.39333333333334
5344,C32H58NO7P,3,"bigmed, med, tiny",73.99666666666667
5341,C32H58NO11P,3,"bigmed, med, tiny",68.39999999999999
5334,C32H57O12P,3,"bigmed, med, tiny",72.66333333333334
11147,C53H91NO9,3,"bigmed, large, tiny",57.473333333333336
5323,C32H57N2O7P,3,"large, med, tiny",69.87
5312,C32H56O11,3,"bigmed, med, tiny",63.650000000000006
5297,C32H55NO4,3,"bigmed, large, tiny",58.54
5407,C32H63NO11S,3,"bigmed, large, med",52.26666666666667
11080,C53H83NO8,3,"bigmed, med, tiny",59.126666666666665
11082,C53H84NO10P,3,"bigmed, med, tiny",55.84
3852,C27H44O8,3,"large, med, tiny",63.56
5512,C33H52NO8P,3,"bigmed, large, tiny",60.06
5500,C33H50O9,3,"bigmed, large, tiny",72.47666666666667
11024,C53H105NO4,3,"large, med, tiny",51.85333333333333
11034,C53H107N2O7P,3,"bigmed, large, tiny",65.01333333333334
11041,C53H76O11,3,"bigmed, med, tiny",65.8
1014,C16H20N2O3,3,"bigmed, med, tiny",65.90333333333334
11045,C53H78O12,3,"bigmed, large, tiny",55.330000000000005
5486,C33H49O13P,3,"bigmed, med, tiny",75.16000000000001
5483,C33H49NO9,3,"bigmed, large, med",62.96666666666667
1015,C16H20N2O8,3,"bigmed, med, tiny",68.50666666666666
1017,C16H20N4O4,3,"bigmed, large, med",64.04666666666667
343,C12H17NO3,3,"bigmed, large, tiny",76.00333333333333
5471,C33H47NO7,3,"bigmed, large, tiny",59.14000000000001
11060,C53H81NO5,3,"large, med, tiny",61.31666666666666
11081,C53H83O9P,3,"bigmed, med, tiny",66.74333333333333
12730,C61H108NO10P,3,"bigmed, med, tiny",62.25
3856,C27H45NO2,3,"bigmed, med, tiny",95.08
3859,C27H45NO5S,3,"bigmed, med, tiny",70.58333333333333
5465,C33H46N4O6,3,"bigmed, med, tiny",61.00333333333333
5457,C33H44O8,3,"large, med, tiny",72.54333333333334
3863,C27H45NO7S,3,"bigmed, med, tiny",55.85999999999999
342,C12H17NO,3,"bigmed, med, tiny",87.04333333333334
340,C12H17N5O5,3,"bigmed, med, tiny",59.160000000000004
11073,C53H82O14,3,"bigmed, large, tiny",60.65
3867,C27H45O7P,3,"bigmed, med, tiny",55.46666666666667
5430,C32H65NO5,3,"bigmed, large, large",61.26333333333334
3878,C27H46O12,3,"large, med, tiny",80.75
5419,C32H64N4O3,3,"bigmed, large, med",55.913333333333334
11202,C53H96O2,3,"bigmed, large, tiny",55.61000000000001
4176,C28H48O,3,"bigmed, large, med",64.70666666666666
1268,C17H28O4,3,"bigmed, med, tiny",77.22000000000001
11007,C53H103NO3,3,"bigmed, med, tiny",54.79
5156,C31H62N4O3,3,"bigmed, large, med",61.31333333333333
3939,C27H50NO11P,3,"bigmed, med, tiny",65.79333333333334
5153,C31H61O8P,3,"large, med, tiny",58.79666666666666
5148,C31H61O10P,3,"bigmed, large, med",66.29666666666667
11358,C54H88O6,3,"bigmed, large, tiny",56.86666666666667
11360,C54H89NO10,3,"bigmed, med, tiny",60.96333333333333
5138,C31H60O13S,3,"bigmed, med, tiny",59.47
1266,C17H28O3,3,"bigmed, med, tiny",60.82
11369,C54H90O14,3,"bigmed, med, tiny",67.19333333333333
5127,C31H59O10P,3,"bigmed, med, tiny",55.053333333333335
5126,C31H59NO9,3,"large, med, tiny",85.35333333333334
1064,C16H24O8,3,"bigmed, med, tiny",79.22333333333334
5120,C31H59N3O,3,"bigmed, large, tiny",68.89999999999999
1067,C16H25N5O6,3,"bigmed, med, tiny",65.27666666666666
11371,C54H90O4,3,"large, med, tiny",58.846666666666664
11383,C54H91O12P,3,"bigmed, large, med",62.096666666666664
3944,C27H50O14,3,"bigmed, large, tiny",65.48
5104,C31H57O12P,3,"bigmed, med, tiny",63.61333333333334
5099,C31H57NO7,3,"bigmed, med, tiny",95.67
11405,C54H95NO11S,3,"bigmed, med, tiny",61.06666666666667
5094,C31H57NO10S,3,"bigmed, med, tiny",70.33666666666666
11415,C54H96O14,3,"bigmed, med, tiny",56.086666666666666
12633,C60H114O9,3,"bigmed, med, tiny",54.46
5089,C31H56O9,3,"large, med, tiny",83.94666666666667
319,C12H14O,3,"bigmed, med, tiny",85.79
5081,C31H56O12S,3,"bigmed, med, tiny",64.17666666666666
11451,C55H100O10,3,"bigmed, med, tiny",58.23333333333333
5079,C31H56O10,3,"large, med, tiny",70.92666666666666
1078,C16H26O5,3,"bigmed, med, tiny",85.40666666666668
3932,C27H49O12P,3,"bigmed, med, tiny",59.666666666666664
3929,C27H49NO7S,3,"large, med, tiny",52.56333333333333
3925,C27H49NO3,3,"bigmed, large, med",57.46666666666667
5235,C32H50O10,3,"bigmed, med, tiny",57.79999999999999
5287,C32H54O11S,3,"bigmed, med, tiny",62.76333333333333
5285,C32H54O10,3,"large, med, tiny",70.84666666666668
11214,C53H97O8P,3,"bigmed, med, tiny",62.06666666666666
3886,C27H46O7,3,"bigmed, med, tiny",81.03666666666668
1046,C16H23N5O,3,"bigmed, med, tiny",77.73666666666666
5275,C32H53O7P,3,"bigmed, large, large",58.87
1052,C16H24N2O,3,"bigmed, large, med",63.85333333333333
1057,C16H24NO5,3,"large, med, tiny",79.63000000000001
3889,C27H46O8S,3,"bigmed, med, tiny",84.21666666666667
3899,C27H47O11P,3,"bigmed, med, tiny",70.98
5248,C32H51NO9,3,"large, med, tiny",55.656666666666666
11246,C54H102NO9P,3,"bigmed, med, tiny",62.81999999999999
1059,C16H24O3,3,"bigmed, med, tiny",76.10666666666667
5229,C32H49O12P,3,"large, med, tiny",62.07333333333333
5164,C31H63NO,3,"bigmed, large, med",71.86
11274,C54H105NO5,3,"bigmed, large, med",54.31333333333333
5223,C32H48O8,3,"bigmed, med, tiny",59.20333333333334
5220,C32H48O11,3,"bigmed, med, tiny",60.48333333333333
3901,C27H47O8P,3,"large, med, tiny",77.25333333333333
11291,C54H107NO3,3,"bigmed, med, tiny",55.32
5196,C32H45NO4,3,"bigmed, med, tiny",60.10999999999999
5193,C32H44O8,3,"bigmed, med, tiny",70.07333333333332
5183,C32H42O8,3,"bigmed, med, tiny",54.01666666666667
11326,C54H83O9P,3,"bigmed, med, tiny",56.98666666666667
11331,C54H84O15,3,"bigmed, med, tiny",54.35333333333333
11332,C54H84O5,3,"bigmed, med, tiny",57.826666666666675
3914,C27H48O14,3,"large, med, tiny",72.89333333333333
5177,C32H40O8,3,"bigmed, med, tiny",63.453333333333326
5290,C32H54O2,3,"bigmed, large, med",61.923333333333325
5523,C33H53NO10,3,"large, med, tiny",78.85333333333334
5521,C33H52O7,3,"bigmed, med, tiny",91.78333333333335
10508,C51H78NO11P,3,"large, med, tiny",56.04666666666666
5945,C34H67O12P,3,"bigmed, med, tiny",53.81
10519,C51H79NO3,3,"large, med, tiny",54.620000000000005
942,C15H29N3O5,3,"bigmed, med, tiny",58.97
5927,C34H66NO10P,3,"bigmed, large, tiny",61.20666666666667
10535,C51H80O4,3,"bigmed, large, tiny",56.82333333333333
10541,C51H81NO7,3,"bigmed, med, tiny",56.03666666666666
947,C15H29N7O6,3,"large, med, tiny",71.5
3816,C27H42O4,3,"large, large, med",60.300000000000004
10577,C51H84O13S,3,"bigmed, med, tiny",61.096666666666664
10578,C51H84O14,3,"bigmed, large, med",53.6
10580,C51H84O4,3,"bigmed, med, tiny",67.28333333333333
955,C15H30N4O4,3,"large, med, tiny",93.01333333333332
3819,C27H42O6,3,"bigmed, large, med",67.32333333333334
10604,C51H86O9,3,"bigmed, med, tiny",55.593333333333334
5877,C34H62NO12P,3,"bigmed, med, tiny",59.21
5867,C34H61NO5,3,"large, med, tiny",59.46333333333333
10624,C51H88O5,3,"bigmed, med, tiny",56.03666666666667
10628,C51H89N2O6P,3,"bigmed, large, med",63.56333333333333
10632,C51H89NO12S,3,"bigmed, med, tiny",63.78
10634,C51H89NO7,3,"bigmed, med, tiny",54.46333333333333
3824,C27H43N3O,3,"bigmed, large, med",57.32333333333333
5850,C34H60NO7P,3,"bigmed, large, tiny",64.00333333333333
959,C15H30N6O5,3,"bigmed, med, tiny",68.56333333333333
10658,C51H91NO6S,3,"bigmed, med, tiny",59.36333333333334
10664,C51H91O18P,3,"bigmed, med, tiny",59.93000000000001
961,C15H30O,3,"bigmed, med, tiny",71.97666666666667
5811,C34H57NO10,3,"bigmed, med, tiny",61.89333333333334
10673,C51H93NO6S,3,"bigmed, med, tiny",63.31333333333333
5804,C34H56O13,3,"bigmed, med, tiny",54.330000000000005
5947,C34H68,3,"bigmed, med, tiny",96.73666666666666
941,C15H29N3O4S2,3,"bigmed, med, tiny",59.88666666666666
5522,C33H52O9,3,"bigmed, med, tiny",58.01
10493,C51H74O11,3,"large, med, tiny",60.28333333333333
6083,C35H58NO10P,3,"bigmed, large, med",57.24666666666667
6079,C35H57O8P,3,"large, med, tiny",62.05666666666667
6078,C35H57O7P,3,"large, med, tiny",69.09666666666668
6077,C35H57O13P,3,"large, med, tiny",55.99
6074,C35H57NO9,3,"bigmed, med, tiny",71.41666666666667
10400,C50H93O18P,3,"large, med, tiny",58.30666666666667
6057,C35H56O15,3,"large, med, tiny",67.19666666666667
10402,C50H93O8P,3,"bigmed, large, med",56.70666666666667
10407,C50H94O10,3,"large, med, tiny",60.173333333333325
6052,C35H56O10,3,"large, med, tiny",59.203333333333326
6049,C35H56NO13P,3,"bigmed, med, tiny",78.47333333333334
10408,C50H94O14,3,"large, med, tiny",55.36666666666667
10409,C50H94O15,3,"large, med, tiny",50.99333333333333
6023,C35H53O13P,3,"bigmed, med, tiny",65.38333333333334
10446,C50H97O7P,3,"large, med, tiny",61.43666666666667
933,C15H28N6O7,3,"bigmed, med, tiny",86.64666666666666
6010,C35H52O13S,3,"bigmed, med, tiny",70.74333333333334
10464,C51H100O4,3,"bigmed, med, tiny",62.61000000000001
10472,C51H101O7P,3,"bigmed, med, tiny",51.620000000000005
5996,C35H50O6,3,"bigmed, med, tiny",57.626666666666665
935,C15H28O2,3,"bigmed, med, tiny",71.04
937,C15H28O4,3,"bigmed, med, tiny",69.98333333333333
5983,C35H48O10,3,"bigmed, med, tiny",58.199999999999996
10487,C51H68O6,3,"bigmed, med, tiny",59.16
5979,C35H46O7,3,"bigmed, large, med",57.800000000000004
5978,C35H46O2,3,"large, med, tiny",61.72666666666667
5973,C35H45NO10,3,"large, med, tiny",62.31
5972,C35H44O5,3,"bigmed, med, tiny",56.94
10491,C51H72O4,3,"bigmed, large, med",56.57
10707,C51H97NO8,3,"large, large, med",58.120000000000005
10711,C51H97O8P,3,"bigmed, med, tiny",58.51666666666667
5782,C34H55NO3,3,"bigmed, med, tiny",65.81666666666666
5779,C34H55NO10,3,"large, med, tiny",58.71
5624,C33H60O10,3,"bigmed, med, tiny",79.16666666666667
5617,C33H59O7P,3,"large, med, tiny",72.31666666666666
12739,C61H109NO6,3,"bigmed, large, med",64.49666666666667
10896,C52H90O10,3,"bigmed, large, med",66.14333333333333
985,C16H13F2N3O,3,"bigmed, med, tiny",77.54
10901,C52H90O7,3,"bigmed, med, tiny",56.15333333333333
5602,C33H58O15P2,3,"large, med, tiny",53.56666666666666
10918,C52H93NO10,3,"bigmed, large, med",63.03666666666667
5598,C33H58O11S,3,"bigmed, med, tiny",79.64333333333333
10921,C52H93NO6,3,"bigmed, large, large",50.76666666666667
3845,C27H44O3,3,"bigmed, med, tiny",56.89333333333334
10928,C52H94NO7P,3,"large, large, med",58.72666666666667
10932,C52H94O4,3,"bigmed, med, tiny",51.47
10938,C52H95NO6S,3,"large, med, tiny",58.51333333333333
5577,C33H57NO15,3,"large, med, tiny",57.86000000000001
5571,C33H56O6,3,"large, large, tiny",58.09666666666667
5565,C33H56O11,3,"bigmed, med, tiny",66.61
10944,C52H96NO7P,3,"large, large, med",56.64333333333334
5560,C33H56NO10P,3,"large, med, tiny",75.88
10957,C52H97O9P,3,"bigmed, large, tiny",54.44333333333333
5553,C33H55NO7,3,"bigmed, med, tiny",94.85666666666667
5552,C33H55NO6,3,"bigmed, med, tiny",55.879999999999995
1270,C17H29N5O4S,3,"bigmed, med, tiny",59.49333333333333
997,C16H17N3O4,3,"bigmed, med, tiny",72.47333333333334
999,C16H17NO3,3,"bigmed, med, tiny",66.66333333333334
10980,C53H100O12,3,"bigmed, large, tiny",54.156666666666666
5533,C33H53O12P,3,"bigmed, med, tiny",58.660000000000004
5531,C33H53O10P,3,"large, med, tiny",79.21
11467,C55H102N2O16,3,"bigmed, med, tiny",52.303333333333335
5631,C33H61NO10,3,"large, med, tiny",68.04333333333334
5635,C33H61NO8,3,"large, large, med",62.00333333333333
5646,C33H62O10,3,"bigmed, large, large",59.96666666666666
5711,C34H46O10,3,"bigmed, med, tiny",61.86666666666667
5771,C34H54O10,3,"large, med, tiny",61.43000000000001
5768,C34H53O9P,3,"large, med, tiny",76.01333333333334
5761,C34H53NO13,3,"large, med, tiny",71.16666666666667
12755,C61H111O11P,3,"bigmed, large, med",59.24333333333334
5743,C34H52NO10P,3,"large, med, tiny",76.25999999999999
10771,C52H105N2O7P,3,"bigmed, large, med",54.15333333333333
5737,C34H51NO10,3,"large, med, tiny",61.083333333333336
5736,C34H50O9,3,"bigmed, large, med",63.173333333333325
5733,C34H50O6,3,"bigmed, large, large",58.31999999999999
5728,C34H50NO12P,3,"large, med, tiny",70.67
10785,C52H76O4,3,"large, large, med",55.413333333333334
10790,C52H78NO10P,3,"bigmed, large, tiny",54.26666666666667
5718,C34H48O10,3,"large, med, tiny",60.76666666666667
10808,C52H80O11,3,"bigmed, med, tiny",73.98666666666666
351,C12H18N4O2,3,"bigmed, med, tiny",71.55333333333333
10809,C52H80O12S,3,"bigmed, med, tiny",53.26
12752,C61H110O4,3,"bigmed, large, tiny",53.48
12747,C61H110O10,3,"large, large, med",51.629999999999995
5685,C33H65O12P,3,"bigmed, med, tiny",54.68666666666667
10812,C52H80O4,3,"large, large, med",57.82
5681,C33H65NO6,3,"bigmed, med, tiny",62.696666666666665
975,C15H31O9P,3,"large, med, tiny",81.05
10814,C52H80O9,3,"bigmed, large, med",81.06
10817,C52H81NO5,3,"bigmed, large, med",57.84
5671,C33H64NO7P,3,"bigmed, large, tiny",57.31
10830,C52H83N2O6P,3,"bigmed, med, tiny",54.47
10834,C52H83NO7,3,"bigmed, med, tiny",56.57333333333333
5658,C33H63NO4,3,"bigmed, med, tiny",63.089999999999996
11466,C55H101O8P,3,"bigmed, med, tiny",59.080000000000005
11482,C55H103NO8,3,"bigmed, large, med",65.14666666666666
3957,C27H51NO5,3,"bigmed, large, med",57.96666666666667
1158,C16H32O4,3,"bigmed, med, tiny",89.45666666666666
4521,C29H53NO8S,3,"bigmed, med, tiny",57.01666666666667
4520,C29H53NO8,3,"large, med, tiny",69.07000000000001
4512,C29H52O9S,3,"bigmed, med, tiny",70.63000000000001
1184,C17H17ClN6O3,3,"bigmed, med, tiny",70.28
1185,C17H17ClO6,3,"bigmed, med, tiny",64.22
4507,C29H52O22P4,3,"bigmed, large, med",56.74666666666667
1190,C17H18N2O,3,"large, med, tiny",74.32333333333334
12105,C57H98O9,3,"bigmed, large, med",58.370000000000005
4489,C29H51O13P,3,"large, med, tiny",67.86
12523,C5H7N5O,3,"bigmed, med, tiny",87.14333333333333
4474,C29H50O7,3,"bigmed, med, tiny",58.79
4470,C29H50O2,3,"bigmed, med, tiny",56.77333333333333
4117,C28H44O3,3,"bigmed, large, tiny",59.97
4468,C29H50O13,3,"large, med, tiny",77.76666666666667
1193,C17H18O7,3,"bigmed, med, tiny",79.46666666666667
4451,C29H49NO4,3,"bigmed, large, tiny",62.443333333333335
4448,C29H48O8S,3,"bigmed, med, tiny",66.98
4446,C29H48O6S,3,"bigmed, med, tiny",61.18333333333334
4441,C29H48O14,3,"large, med, tiny",74.79
4436,C29H48NO8P,3,"large, med, tiny",77.69333333333334
4427,C29H47NO7,3,"bigmed, med, tiny",54.68
12187,C58H109O10P,3,"bigmed, large, med",73.53666666666668
12193,C58H110NO8P,3,"bigmed, med, tiny",54.49333333333333
4413,C29H46O4,3,"bigmed, med, tiny",72.88
12194,C58H110NO9P,3,"bigmed, large, med",52.06666666666666
4406,C29H46N2O,3,"large, med, tiny",58.78
4391,C29H44O12,3,"large, med, tiny",66.95666666666666
12221,C58H112O6,3,"bigmed, med, tiny",51.01666666666667
12248,C58H117NO4,3,"bigmed, med, tiny",55.596666666666664
4529,C29H54NO12P,3,"large, med, tiny",70.02333333333333
1177,C17H12O5,3,"bigmed, med, tiny",72.09666666666668
4106,C28H43NO8,3,"bigmed, med, tiny",54.74
4568,C29H57N2O8P,3,"bigmed, med, tiny",62.84
